mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_686,O=C1NC2CC12,8.48055,3.58211,2.96781,3.7175,46.67,-0.2475,0.0085,0.2561,453.1664,0.086125,-285.279236,-285.27448,-285.273536,-285.307131,17.968,-1093.335914,-1100.128071,-1106.054894,-1022.086032
gdb_687,O=C1OC2CC12,9.08323,3.62121,3.02005,4.1654,42.62,-0.2803,-0.0009,0.2794,436.863,0.073601,-305.159206,-305.154609,-305.153665,-305.187032,16.913,-1030.286947,-1036.290325,-1041.624152,-965.7313309
gdb_688,CC1CC2CC12,6.26967,3.38781,2.82139,0.2782,59.74,-0.2504,0.0931,0.3435,545.883,0.143977,-234.470813,-234.465,-234.464056,-234.49964,22.557,-1498.14699,-1508.719889,-1517.611691,-1394.618672
gdb_689,CC1CC2OC12,6.51241,3.58887,2.9665,1.8181,52.62,-0.2504,0.0893,0.3397,504.2055,0.119783,-270.394309,-270.388733,-270.387789,-270.422993,21.008,-1313.806808,-1322.750694,-1330.456504,-1223.303695
gdb_690,CC1OC2CC12,6.83781,3.52199,3.0011,1.6252,52.69,-0.2317,0.0887,0.3204,503.2217,0.11981,-270.389386,-270.383858,-270.382914,-270.417957,21.073,-1310.717581,-1319.691588,-1327.397398,-1220.14356
gdb_691,OC1CC2CC12,6.44379,3.58724,2.94944,1.4055,52.75,-0.25,0.0768,0.3269,499.0357,0.12054,-270.396464,-270.390923,-270.389979,-270.425102,21.241,-1315.15909,-1324.124939,-1331.830749,-1224.627112
gdb_692,OC1CC2NC12,6.47529,3.78861,3.09072,2.6703,49.06,-0.2377,0.0756,0.3133,471.5514,0.109636,-286.438448,-286.433283,-286.432339,-286.466745,19.981,-1192.900257,-1201.212868,-1208.325683,-1108.531672
gdb_693,OC1CC2OC12,6.64811,3.82504,3.12955,1.9201,45.31,-0.2521,0.0773,0.3294,456.2711,0.096669,-306.320451,-306.315325,-306.31438,-306.348781,19.349,-1131.127016,-1138.575547,-1145.094738,-1053.516702
gdb_694,OC1CN2CC12,6.88853,3.57139,3.00581,1.7907,49.2,-0.235,0.0621,0.2971,480.0539,0.108991,-286.432515,-286.427104,-286.426159,-286.461069,20.301,-1189.177246,-1197.33549,-1204.447677,-1104.96993
gdb_695,C1C2C3CC2C13,8.06963,4.05535,4.05535,0,57.31,-0.2893,0.1064,0.3958,432.3178,0.121716,-233.217482,-233.213109,-233.212165,-233.244779,17.897,-1339.522127,-1349.221534,-1356.927344,-1248.404683
gdb_696,C1C2C3CN2C13,8.31313,4.25097,4.22223,1.6815,53.69,-0.2293,0.0946,0.324,410.3314,0.109902,-249.24868,-249.244386,-249.243442,-249.275913,17.197,-1210.494981,-1219.354781,-1226.467596,-1125.71475
gdb_697,C1C2C3OC2C13,8.56689,4.1967,4.11734,1.8496,49.26,-0.2321,0.0778,0.3099,399.7024,0.097292,-269.12958,-269.125375,-269.124431,-269.156785,16.757,-1148.029598,-1156.056693,-1162.576512,-1069.969361
gdb_698,N1C2C3NC2C13,8.63601,4.17475,4.17436,1.5668,49.54,-0.2251,0.0625,0.2876,396.1319,0.09889,-265.283843,-265.279706,-265.278762,-265.310999,16.494,-1083.955909,-1092.025047,-1098.544866,-1005.504734
gdb_699,N1C2C3OC2C13,8.8663,4.23287,4.1998,1.4437,45.55,-0.2396,0.0534,0.2929,381.938,0.085719,-285.160699,-285.156611,-285.155667,-285.187831,16.085,-1018.952879,-1026.164213,-1032.091035,-947.224208
gdb_700,O1C2C3OC2C13,9.10592,4.2604,4.2604,0,41.73,-0.2495,0.0447,0.2942,367.7712,0.072528,-305.036659,-305.032628,-305.031683,-305.063763,15.634,-953.3876014,-959.7461501,-965.0793491,-888.378924
gdb_701,C1CC1C2CC2,9.20498,2.24291,2.01331,0,60.97,-0.2473,0.0925,0.3399,665.6195,0.143702,-234.469389,-234.463258,-234.462314,-234.499031,23.14,-1497.253417,-1507.626768,-1516.518571,-1394.236519
gdb_702,C1CC1C1CO1,10.07023,2.28283,2.06299,1.8416,53.86,-0.2596,0.0938,0.3534,624.9793,0.119787,-270.392715,-270.386836,-270.385891,-270.422223,21.36,-1312.806559,-1321.560309,-1329.265492,-1222.820513
gdb_703,C1CC1N2CC2,8.24798,2.66153,2.59489,1.0782,56.86,-0.2188,0.0925,0.3114,568.5492,0.132005,-250.500016,-250.494143,-250.493199,-250.5293,22.08,-1367.867964,-1377.514032,-1385.812838,-1271.003792
gdb_704,C1NC1C1CN1,8.59504,2.64585,2.63113,2.8886,53.03,-0.2328,0.0704,0.3032,550.0663,0.121976,-266.553159,-266.547497,-266.546553,-266.582241,20.774,-1252.611503,-1261.500795,-1269.206606,-1161.997948
gdb_705,C1NC1C1CO1,10.64531,2.29727,2.08154,2.6444,50.31,-0.2493,0.0746,0.3238,605.2204,0.108598,-286.432042,-286.426314,-286.42537,-286.461426,20.405,-1188.880434,-1196.839758,-1203.952573,-1105.193951
gdb_706,C1OC1C1CO1,8.58988,2.85701,2.76639,1.903,45.96,-0.2647,0.0726,0.3373,507.0283,0.096139,-306.31359,-306.308102,-306.307158,-306.34263,19.299,-1126.821676,-1134.04305,-1140.562868,-1049.656895
gdb_707,C1C2C1C1CC21,7.4064,3.88262,3.77802,0.339,55.33,-0.2073,0.0868,0.2941,449.4946,0.121076,-233.219124,-233.214384,-233.21344,-233.2467,19.575,-1340.552497,-1350.021608,-1357.727418,-1249.610127
gdb_708,C1C2C1C1NC21,7.5551,4.04959,3.93446,1.6601,52.06,-0.2059,0.0799,0.2857,426.3704,0.109564,-249.25941,-249.254832,-249.253888,-249.286862,18.749,-1217.228153,-1225.90974,-1233.022555,-1132.585347
gdb_709,C1C2C1C1OC21,7.66602,4.16292,4.02296,1.8604,48.16,-0.2318,0.0634,0.2952,409.078,0.09688,-269.144656,-269.140183,-269.139239,-269.172057,17.954,-1157.489924,-1165.348846,-1171.868665,-1079.552678
gdb_710,C1C2C1N1CC21,7.69936,4.03933,3.91927,1.5349,52,-0.2206,0.0711,0.2917,427.1373,0.109407,-249.257629,-249.253018,-249.252074,-249.285119,18.623,-1216.110559,-1224.771439,-1231.884253,-1131.491598
gdb_711,N1C2C1C1NC21,7.83461,4.13288,3.97847,2.8506,48.92,-0.2009,0.0708,0.2717,409.7592,0.097677,-265.289023,-265.284536,-265.283592,-265.316426,18.091,-1087.206406,-1095.055916,-1101.575734,-1008.910225
gdb_712,N1C2C1C1OC21,7.96507,4.25305,4.06914,3.3094,44.98,-0.2233,0.0552,0.2785,392.5089,0.085037,-285.174014,-285.169639,-285.168695,-285.20136,17.268,-1027.308162,-1034.3394,-1040.266222,-955.7137773
gdb_713,O1C2C1C1OC21,8.11323,4.36927,4.15208,3.1711,41.15,-0.256,0.0396,0.2955,376.0072,0.072361,-305.057353,-305.053089,-305.052145,-305.084646,16.443,-966.3732726,-972.5856117,-977.9194382,-901.4831945
gdb_714,C1C2C3C1CN23,6.1754,5.44278,4.33078,1.7558,52.12,-0.2359,0.0934,0.3294,400.0483,0.110586,-249.280474,-249.276201,-249.275257,-249.307696,17.203,-1230.446003,-1239.31898,-1246.431794,-1145.658869
gdb_715,C1C2C3CC1C23,5.97304,5.2497,4.16578,0.2808,55.83,-0.2442,0.1074,0.3515,420.7831,0.122208,-233.24225,-233.237852,-233.236908,-233.269547,18.147,-1355.06427,-1364.747989,-1372.453799,-1263.946826
gdb_716,C1C2C3CC1N23,6.30002,5.36887,4.24885,1.6922,52.04,-0.2409,0.0905,0.3314,402.5187,0.110858,-249.292101,-249.287806,-249.286862,-249.319353,17.15,-1237.74205,-1246.601222,-1253.714036,-1152.973741
gdb_717,C1C2C3CN1C23,6.18567,5.559,4.35023,1.6597,52.16,-0.2238,0.0883,0.3121,397.6097,0.110471,-249.269471,-249.265191,-249.264247,-249.29668,17.297,-1223.541521,-1232.410106,-1239.52292,-1138.74623
gdb_718,C1C2C3OC1C23,6.29327,5.52309,4.39133,1.7566,48.29,-0.2298,0.084,0.3137,384.9781,0.097855,-269.154939,-269.150758,-269.149814,-269.182103,16.78,-1163.942599,-1171.984754,-1178.504573,-1085.856634
gdb_719,C12C3C1C1C2C31,6.96309,5.38545,5.38524,0.0001,51.49,-0.2242,0.085,0.3092,362.9129,0.097379,-231.975652,-231.971606,-231.970662,-232.002516,16.7,-1188.114245,-1196.241742,-1202.761561,-1110.096051
gdb_720,C12C3C1N1C2C31,7.20593,5.64602,5.53085,1.9051,47.5,-0.2152,0.0669,0.2821,344.2262,0.085878,-248.018573,-248.014653,-248.013709,-248.045371,15.652,-1066.443388,-1073.76077,-1079.687593,-994.7611523
gdb_721,c1ccnnc1,6.27422,5.98676,3.06356,3.9853,48.99,-0.2329,-0.0503,0.1826,412.1508,0.076104,-264.226909,-264.222683,-264.221738,-264.254291,15.478,-1048.571932,-1054.808116,-1060.141315,-983.6335352
gdb_722,c1cnnnc1,6.37607,6.29157,3.16677,4.753,45.02,-0.2556,-0.0696,0.186,391.8571,0.063368,-280.24835,-280.244113,-280.243169,-280.275768,14.974,-913.4221807,-918.7622823,-923.5031128,-854.8837486
gdb_723,c1nncnn1,6.85315,6.3438,3.29432,0.0004,41.23,-0.2475,-0.1121,0.1355,369.6437,0.051463,-296.285473,-296.281268,-296.280324,-296.312924,14.117,-788.113026,-792.5840276,-796.7318621,-735.9726756
gdb_724,c1ncnnn1,6.76114,6.45723,3.30285,2.5272,40.74,-0.2631,-0.1005,0.1627,369.079,0.051491,-296.296482,-296.292265,-296.291321,-296.323929,14.143,-795.0212725,-799.484744,-803.6325785,-742.8784122
gdb_725,c1cnnnn1,6.64966,6.41692,3.26561,4.38,41.36,-0.2639,-0.0979,0.166,372.8252,0.050401,-296.265627,-296.261303,-296.260359,-296.293176,14.62,-775.6594823,-780.0558104,-784.2036449,-723.5806279
gdb_726,Cc1ccn[nH]1,9.07138,3.47643,2.55327,2.6766,51.32,-0.2317,0.026,0.2577,501.8132,0.09876,-265.44066,-265.435164,-265.43422,-265.469825,19.333,-1182.359988,-1189.576341,-1196.09616,-1105.169478
gdb_727,Cc1ccno1,9.28026,3.56436,2.61716,3.1194,48.06,-0.2527,-0.0071,0.2456,483.7794,0.08558,-285.293918,-285.288674,-285.28773,-285.322634,18.293,-1102.549001,-1109.034934,-1114.961756,-1031.814304
gdb_728,Cc1cnn[nH]1,9.49204,3.5053,2.60151,4.8091,47.65,-0.251,0.0018,0.2527,483.3848,0.086723,-281.476832,-281.471555,-281.470611,-281.50559,18.283,-1056.454072,-1062.91867,-1068.845492,-985.3855403
gdb_729,Cc1cnno1,9.75353,3.57369,2.65866,4.0664,44.67,-0.2707,-0.0356,0.2351,466.4947,0.073075,-301.335636,-301.330443,-301.329499,-301.364219,17.83,-980.1232498,-985.7520056,-991.0858321,-915.6824681
gdb_730,Cc1c[nH]nc1,9.10398,3.38084,2.50355,2.2444,51.05,-0.2321,0.028,0.2601,508.6768,0.098771,-265.437885,-265.43239,-265.431446,-265.467001,19.376,-1180.61865,-1187.835631,-1194.35545,-1103.397393
gdb_731,Cc1c[nH]nn1,9.39394,3.54635,2.61617,4.1169,47.56,-0.2499,0.0027,0.2526,482.4411,0.086525,-281.476938,-281.471586,-281.470642,-281.506126,18.403,-1056.520588,-1062.938123,-1068.864945,-985.7218851
gdb_732,Cc1cnoc1,9.1962,3.39821,2.5201,3.2522,47.4,-0.2549,-0.008,0.247,496.1172,0.08571,-285.288405,-285.283174,-285.28223,-285.317103,18.255,-1099.089544,-1105.583634,-1111.510457,-1028.343551
gdb_733,Cc1conn1,9.36373,3.56633,2.62477,3.6981,44.18,-0.2697,-0.0371,0.2326,471.3661,0.073073,-301.332569,-301.327367,-301.326423,-301.361273,17.814,-978.1986797,-983.8217879,-989.1556144,-913.8338266
gdb_734,Cc1[nH]ncn1,9.44739,3.63796,2.67033,3.1055,46.94,-0.2565,0.011,0.2675,474.9449,0.087311,-281.505078,-281.499734,-281.49879,-281.534576,18.063,-1074.178691,-1080.601246,-1086.528068,-1003.574516
gdb_735,Cc1ncno1,9.67338,3.72795,2.73673,1.8949,43.55,-0.2874,-0.0235,0.2639,457.4821,0.074104,-301.359287,-301.354167,-301.353223,-301.388116,17.122,-994.9644652,-1000.639029,-1005.972856,-930.6780507
gdb_736,Cc1cc[nH]n1,8.97305,3.51644,2.56659,1.9119,51.26,-0.2393,0.0296,0.2689,500.7111,0.098676,-265.440996,-265.435575,-265.43463,-265.469779,19.456,-1182.570831,-1189.834248,-1196.353439,-1105.140613
gdb_737,Cc1nc[nH]n1,9.32124,3.6878,2.68634,2.3091,47.01,-0.2566,0.0134,0.27,473.5053,0.087309,-281.504745,-281.499538,-281.498594,-281.533357,18.13,-1073.969731,-1080.478254,-1086.405077,-1002.809583
gdb_738,Cc1cn[nH]n1,9.45338,3.55163,2.62373,0.5006,47.14,-0.2584,0.0012,0.2596,481.1012,0.087282,-281.482952,-281.47767,-281.476726,-281.511891,18.12,-1060.294427,-1066.755887,-1072.68271,-989.3394745
gdb_739,Cc1n[nH]nn1,9.77353,3.71834,2.73933,2.0655,43.44,-0.2882,-0.0242,0.264,456.0168,0.075037,-297.52358,-297.518433,-297.517488,-297.55255,17.141,-937.1846915,-942.8416851,-948.1748841,-872.6265656
gdb_740,Cc1ccon1,9.19708,3.52282,2.58813,2.8649,47.54,-0.2618,-0.0052,0.2566,487.3888,0.085647,-285.292217,-285.28705,-285.286106,-285.320703,18.326,-1101.481608,-1108.015859,-1113.942682,-1030.602584
gdb_741,Cc1ncon1,9.57415,3.68605,2.7061,1.0701,43.3,-0.2916,-0.0228,0.2687,460.9254,0.074202,-301.357553,-301.352551,-301.351607,-301.385939,17.13,-993.8763646,-999.6249745,-1004.958801,-929.3119636
gdb_742,Cc1cnon1,9.49364,3.55271,2.6275,3.7027,43.87,-0.3017,-0.0417,0.26,471.0874,0.073559,-301.316399,-301.311329,-301.310385,-301.344913,17.396,-968.0518592,-973.7577985,-979.091625,-903.5677794
gdb_743,Cc1nnon1,9.72565,3.72581,2.7397,2.7404,40.37,-0.3198,-0.0698,0.25,446.7216,0.061106,-317.361117,-317.356099,-317.355155,-317.389628,16.782,-847.5086353,-852.3580249,-857.0988554,-789.4000469
gdb_744,Cn1cccn1,9.0053,3.72959,2.68228,2.2871,51.67,-0.2378,0.0247,0.2625,484.7442,0.098746,-265.433051,-265.427628,-265.426683,-265.462467,18.727,-1177.585272,-1184.847434,-1191.366625,-1100.552267
gdb_745,Cn1ccnn1,9.46656,3.76303,2.73947,4.458,47.81,-0.2576,0.0014,0.2591,465.914,0.086738,-281.469893,-281.46469,-281.463746,-281.498675,17.769,-1052.099787,-1058.610821,-1064.537643,-981.0463156
gdb_746,Cn1cncn1,9.51162,3.77655,2.75015,3.1995,47.14,-0.2624,0.0091,0.2716,463.9201,0.0876,-281.495234,-281.490084,-281.48914,-281.523946,17.404,-1068.001493,-1074.545784,-1080.472607,-996.9040955
gdb_747,Cn1cnnc1,9.5155,3.65372,2.68514,5.9568,46.86,-0.2491,0.0168,0.2659,471.1624,0.086813,-281.482892,-281.477525,-281.476581,-281.512576,17.816,-1060.256777,-1066.664899,-1072.591721,-989.7693182
gdb_748,Cn1cnnn1,9.84085,3.80249,2.79136,5.7041,43.54,-0.2827,-0.0149,0.2678,448.3989,0.074633,-297.510804,-297.505584,-297.50464,-297.5407,16.822,-929.1676365,-934.778822,-940.1126485,-865.1905839
gdb_749,Cn1nccn1,9.28884,3.90083,2.79631,0.4905,47.91,-0.2587,-0.0011,0.2577,460.0451,0.087299,-281.476967,-281.471735,-281.470791,-281.506215,17.47,-1056.538786,-1063.031621,-1068.958444,-985.7777334
gdb_750,Cn1ncnn1,9.81413,3.92888,2.85647,2.7916,43.9,-0.2907,-0.0245,0.2662,441.7219,0.075306,-297.516418,-297.511409,-297.510464,-297.545036,16.511,-932.690472,-938.4340619,-943.7672609,-867.911463
gdb_751,Cn1nnnn1,10.19566,3.95813,2.90382,4.7538,40.22,-0.3198,-0.0474,0.2723,426.1476,0.062337,-313.537245,-313.532152,-313.531208,-313.567192,15.918,-797.1554306,-801.9571295,-806.69796,-739.587755
gdb_752,N=C1NC=NO1,9.50387,3.97742,2.80395,3.3378,41.36,-0.2313,-0.0026,0.2287,427.0036,0.063044,-317.396153,-317.391436,-317.390492,-317.424066,16.918,-869.4940407,-874.5323104,-879.2731409,-811.0102019
gdb_753,N=C1NN=NN1,9.82355,3.90975,2.79668,1.4387,41.35,-0.2243,-0.0198,0.2045,426.0399,0.063337,-313.554802,-313.549799,-313.548855,-313.582997,17.538,-808.1726062,-813.0307808,-817.7716113,-749.5055347
gdb_754,N=C1OC=NO1,9.71668,4.11648,2.8915,1.7372,37.52,-0.2634,-0.0221,0.2413,408.4841,0.050594,-337.265273,-337.260902,-337.259958,-337.292965,15.318,-799.6366012,-804.0034364,-808.1512708,-747.7516471
gdb_755,N=C1ON=NO1,10.15434,4.1248,2.93327,1.3883,34.59,-0.2947,-0.0759,0.2189,394.0664,0.037566,-353.269456,-353.265112,-353.264168,-353.297148,14.861,-653.6573,-657.1518977,-660.7067361,-608.1497198
gdb_756,c1cn[nH]c1N,9.26884,3.6096,2.61073,3.385,47.71,-0.206,0.038,0.244,473.2325,0.087866,-281.48553,-281.480242,-281.479298,-281.513921,19.271,-1061.912145,-1068.369841,-1074.296663,-990.6133178
gdb_757,c1cnoc1N,9.47028,3.73148,2.68299,3.8286,44.81,-0.218,0.0127,0.2307,454.2223,0.0748,-301.343578,-301.338618,-301.337674,-301.371585,18.261,-985.1069263,-990.8818916,-996.2157181,-920.3046994
gdb_758,c1c([nH]nn1)N,9.71187,3.64488,2.66238,5.383,44.26,-0.2234,0.0126,0.236,454.6522,0.075741,-297.520999,-297.515908,-297.514964,-297.549226,18.253,-935.5650908,-941.2572249,-946.5910514,-870.5407257
gdb_759,c1c(onn1)N,9.94981,3.71927,2.71196,5.0217,41.95,-0.2338,-0.0171,0.2167,438.4749,0.061867,-317.386479,-317.381399,-317.380455,-317.414547,18.297,-863.4235186,-868.2340026,-872.9748331,-805.0369437
gdb_760,c1c(cn[nH]1)N,9.31893,3.50517,2.55541,2.6547,47.66,-0.1956,0.0301,0.2257,479.6864,0.087859,-281.480583,-281.475278,-281.474334,-281.509007,19.37,-1058.807858,-1065.254886,-1071.181708,-987.5297386
gdb_761,c1c(nn[nH]1)N,9.64217,3.69719,2.68224,4.0185,44.3,-0.2126,0.0044,0.217,452.8301,0.075973,-297.523583,-297.518606,-297.517662,-297.55163,18.15,-937.186574,-942.9502442,-948.2840707,-872.0492573
gdb_762,c1c(con1)N,9.42742,3.52572,2.57455,3.9291,44.15,-0.2186,-0.0048,0.2138,467.0228,0.074853,-301.330754,-301.325742,-301.324798,-301.358946,18.119,-977.0597509,-982.8020858,-988.1359123,-912.3736131
gdb_763,c1c(nno1)N,9.69666,3.72109,2.69764,4.0976,40.94,-0.2311,-0.0346,0.1965,441.012,0.062456,-317.377404,-317.372496,-317.371552,-317.405485,17.458,-857.7288744,-862.64729,-867.3881204,-799.3504571
gdb_764,c1nc([nH]n1)N,9.66876,3.80816,2.74184,3.6291,43.39,-0.2268,0.0283,0.255,445.3236,0.076735,-297.554699,-297.549748,-297.548803,-297.582689,17.921,-956.7121441,-962.4921295,-967.8253285,-891.5390593
gdb_765,c1nc(on1)N,9.86886,3.93452,2.81731,3.0643,40.19,-0.2475,0.0015,0.249,427.0676,0.063595,-317.41389,-317.409159,-317.408214,-317.441698,17.011,-880.6241678,-885.6536524,-890.3938554,-822.0744405
gdb_766,c1c[nH]nc1N,9.17106,3.66535,2.6282,1.7832,47.71,-0.2006,0.0347,0.2353,471.2006,0.088014,-281.489179,-281.48403,-281.483086,-281.517285,19.284,-1064.201926,-1070.746845,-1076.673667,-992.7242581
gdb_767,c1[nH]nc(n1)N,9.53874,3.86975,2.76025,1.9435,43.5,-0.2143,0.0189,0.2332,443.4355,0.076774,-297.555801,-297.550925,-297.549981,-297.583688,17.915,-957.403659,-963.2307076,-968.5645341,-892.1659408
gdb_768,c1c(n[nH]n1)N,9.67915,3.70809,2.6898,1.525,43.82,-0.2181,0.006,0.2241,451.4203,0.076571,-297.530335,-297.525359,-297.524415,-297.558364,18.02,-941.4235148,-947.1878125,-952.521639,-876.2749029
gdb_769,c1(n[nH]nn1)N,10.01649,3.90958,2.81885,2.3205,40.14,-0.2385,-0.0191,0.2194,425.7517,0.064539,-313.573888,-313.56915,-313.568206,-313.6017,16.955,-820.1492429,-825.1737075,-829.914538,-761.2418356
gdb_770,c1conc1N,9.39312,3.67878,2.65177,3.1792,44.1,-0.2328,0.0029,0.2357,457.8147,0.07509,-301.341304,-301.336451,-301.335506,-301.36923,17.997,-983.6799709,-989.5220796,-994.8552786,-918.8269157
gdb_771,c1nc(no1)N,9.79231,3.875,2.78226,1.8006,39.9,-0.2447,-0.0138,0.2309,430.7491,0.06371,-317.409527,-317.404846,-317.403902,-317.437319,16.859,-877.886346,-882.9472061,-887.6880366,-819.3265786
gdb_772,c1c(non1)N,9.71106,3.71523,2.69493,4.3899,40.64,-0.2516,-0.0343,0.2173,441.3213,0.062933,-317.364547,-317.359794,-317.35885,-317.392436,17.141,-849.6609912,-854.6766706,-859.4175011,-791.1620922
gdb_773,c1(nnon1)N,10.00708,3.92257,2.82346,3.6429,37.11,-0.2663,-0.0625,0.2038,416.0147,0.050629,-333.411326,-333.406666,-333.405722,-333.439115,16.477,-730.4110634,-734.5959209,-738.7437554,-678.2267874
gdb_774,c1[nH]c(=O)[nH]n1,9.51486,3.93819,2.78534,2.7251,39.58,-0.2283,0.0138,0.2421,424.7483,0.064276,-317.447668,-317.44298,-317.442036,-317.475538,16.736,-901.8201668,-906.8766343,-911.6174648,-843.3093451
gdb_775,c1[nH]c(=O)on1,9.67134,4.03934,2.8493,5.0233,36.38,-0.2655,-0.0128,0.2527,409.3135,0.05129,-337.302324,-337.297902,-337.296958,-337.330027,15.501,-822.8864372,-827.2212694,-831.3691038,-771.0083856
gdb_776,c1(=O)[nH]nn[nH]1,9.9632,3.97553,2.84165,0.3207,36.4,-0.261,-0.0285,0.2325,407.6505,0.051932,-333.464063,-333.459537,-333.458592,-333.491833,15.761,-763.5040055,-767.7729492,-771.9201562,-711.3078069
gdb_777,c1(=O)[nH]nno1,10.15858,4.07493,2.90831,2.925,33.27,-0.2987,-0.059,0.2397,392.3951,0.038735,-353.321142,-353.31678,-353.315835,-353.348826,14.809,-686.0907302,-689.5740327,-693.1282436,-640.5781299
gdb_778,c1noc(=O)o1,9.89124,4.17925,2.93792,3.3641,32.83,-0.2998,-0.0327,0.2672,391.4571,0.038724,-357.171724,-357.167571,-357.166627,-357.199275,14.093,-753.2047003,-756.8197796,-760.3746181,-707.9688315
gdb_779,c1(=O)onno1,10.34972,4.18995,2.98252,1.0079,30.02,-0.3348,-0.088,0.2469,377.0208,0.025718,-373.17391,-373.16979,-373.168845,-373.201448,13.622,-605.9722636,-608.7188705,-611.6800855,-567.1056112
gdb_780,c1cn[nH]c1O,9.38962,3.68604,2.64694,2.8587,43.41,-0.2185,0.0394,0.258,453.3207,0.075424,-301.36359,-301.358611,-301.357667,-301.391634,18.193,-997.6646364,-1003.427679,-1008.761506,-932.8856273
gdb_781,c1c(cn[nH]1)O,9.42952,3.56336,2.58609,0.8594,43.61,-0.2132,0.0237,0.2369,460.0724,0.075398,-301.357437,-301.352423,-301.351479,-301.385553,18.266,-993.8035736,-999.5446534,-1004.87848,-929.0697451
gdb_782,c1c(nn[nH]1)O,9.78282,3.77389,2.72332,2.8417,40.29,-0.2326,-0.0042,0.2284,432.8267,0.063735,-317.402836,-317.398234,-317.39729,-317.43057,16.777,-873.6876833,-878.7981166,-883.5389471,-815.0915204
gdb_783,c1nc([nH]n1)O,9.81968,3.89319,2.78789,2.1239,39.16,-0.2453,0.025,0.2703,425.543,0.064546,-317.434422,-317.429848,-317.428904,-317.462134,16.463,-893.5081826,-898.6361861,-903.3770166,-834.8982145
gdb_784,c1c[nH]nc1O,9.29881,3.73993,2.6672,2.1199,43.57,-0.2207,0.0271,0.2478,451.1913,0.075725,-301.369263,-301.364445,-301.363501,-301.397117,17.982,-1001.224495,-1007.088567,-1012.422393,-936.3262592
gdb_785,c1[nH]nc(n1)O,9.69787,3.94239,2.80294,2.8755,39.4,-0.2392,0.0082,0.2475,424.4139,0.064531,-317.433049,-317.428506,-317.427562,-317.460725,16.443,-892.6466127,-897.794069,-902.5348995,-834.0140543
gdb_786,c1c(n[nH]n1)O,9.81669,3.7809,2.7296,1.2703,39.79,-0.2405,-0.0028,0.2377,431.818,0.064229,-317.408548,-317.403907,-317.402963,-317.436318,16.703,-877.2720147,-882.3579752,-887.0988056,-818.6984421
gdb_787,c1(n[nH]nn1)O,10.18544,3.98278,2.8632,0.8171,36.17,-0.269,-0.0312,0.2378,406.9969,0.052337,-333.449362,-333.444983,-333.444039,-333.476952,15.375,-754.2789957,-758.6401832,-762.7880177,-701.9698454
gdb_788,c1conc1O,9.52134,3.75318,2.69202,1.6519,40.1,-0.2581,-0.0063,0.2518,438.1162,0.062841,-321.219665,-321.215152,-321.214207,-321.247368,16.549,-919.6213421,-924.7882512,-929.5284542,-861.3659166
gdb_789,c1nc(no1)O,9.95029,3.94579,2.82538,2.7179,35.95,-0.2744,-0.0275,0.2469,412.1914,0.0514,-337.28389,-337.279525,-337.27858,-337.311504,15.356,-811.3189363,-815.6895365,-819.8367434,-759.3850364
gdb_790,c1(nnon1)O,10.15061,3.99473,2.86659,2.5588,33.31,-0.3005,-0.0778,0.2227,397.7928,0.038285,-353.283458,-353.279122,-353.278177,-353.311065,14.948,-662.443681,-665.9432987,-669.4975097,-616.8827626
gdb_791,CC#CC(=NO)C,7.73481,1.18757,1.0428,0.9081,69.69,-0.2248,-0.0214,0.2034,1093.1501,0.110277,-324.519277,-324.510558,-324.509614,-324.554872,28.751,-1339.773131,-1346.744756,-1354.449939,-1250.856988
gdb_792,CC(=NO)CC#C,6.12319,1.43744,1.3165,0.4796,62.57,-0.2492,0.0065,0.2556,906.4382,0.110179,-324.50612,-324.49791,-324.496966,-324.539,28.728,-1331.516995,-1338.808022,-1346.513205,-1240.897165
gdb_793,CC(=NO)CC#N,6.17177,1.44882,1.32144,3.5818,57.7,-0.2661,-0.0126,0.2536,880.8138,0.099907,-340.613712,-340.605857,-340.604913,-340.646583,26.606,-1250.427772,-1257.052384,-1264.164571,-1166.179668
gdb_794,CC(=NO)CC=O,6.11744,1.42368,1.28103,2.0372,58.32,-0.2459,-0.0382,0.2077,906.7981,0.110176,-361.684892,-361.676647,-361.675703,-361.718785,27.474,-1307.022181,-1314.290618,-1321.995801,-1216.781994
gdb_795,CC(=NO)CCO,6.38612,1.21078,1.09517,0.8991,60.51,-0.2419,0.0103,0.2523,1051.1719,0.134383,-362.871515,-362.862829,-362.861885,-362.905081,29.947,-1423.787173,-1432.555984,-1441.447159,-1319.970829
