mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_5213,CC#Cc1ccoc1,8.87961,0.97763,0.88554,0.8142,76.07,-0.2137,0.0006,0.2142,1256.756,0.10729,-345.412567,-345.404944,-345.404,-345.446802,26.551,-1517.910386,-1525.571015,-1533.275571,-1426.0073
gdb_5214,CC#Cc1cocn1,9.22048,0.9995,0.90686,1.4911,71.96,-0.2258,-0.0118,0.2139,1218.5021,0.095849,-361.471902,-361.464487,-361.463543,-361.505713,25.266,-1406.539461,-1413.441432,-1420.552992,-1320.747685
gdb_5215,c1cc(oc1)N=CN,7.86692,1.201,1.04244,2.5893,75.78,-0.1829,-0.0069,0.1759,1069.2094,0.108525,-378.758804,-378.751664,-378.75072,-378.790302,26.529,-1437.626257,-1445.588718,-1453.293274,-1343.389465
gdb_5216,c1c(ocn1)N=CN,8.31172,1.1951,1.04522,4.8992,70.76,-0.1996,-0.018,0.1816,1046.9521,0.097228,-394.819238,-394.812243,-394.811298,-394.850668,25.282,-1326.944964,-1334.109234,-1341.220166,-1239.042876
gdb_5217,c1coc(n1)N=CN,8.25636,1.21609,1.06003,2.9297,69.23,-0.2003,-0.0142,0.1861,1039.2127,0.096969,-394.823206,-394.815873,-394.814929,-394.855573,25.439,-1329.43492,-1336.387092,-1343.498652,-1242.120808
gdb_5218,CCN=c1[nH]cco1,5.69695,1.29591,1.1473,3.0644,69.45,-0.1873,0.0307,0.218,1057.0498,0.130654,-379.939319,-379.931266,-379.930322,-379.973015,28.652,-1550.558424,-1559.725075,-1568.615623,-1444.329935
gdb_5219,CCN=c1occo1,6.90522,1.19118,1.05002,3.0891,65.51,-0.216,0.0158,0.2318,1108.7582,0.118466,-399.809959,-399.802381,-399.801437,-399.84371,26.867,-1481.654798,-1490.230964,-1498.528515,-1382.198387
gdb_5220,CCCc1ccc[nH]1,6.3042,1.03742,0.9521,1.8671,78.86,-0.1933,0.0489,0.2422,1270.3901,0.166931,-327.973997,-327.965737,-327.964793,-328.007476,30.514,-1857.256585,-1868.960255,-1879.629791,-1731.399615
gdb_5221,CCCc1ccco1,6.44529,1.06719,0.97414,0.452,74.95,-0.2117,0.0237,0.2354,1233,0.154526,-347.844401,-347.836471,-347.835527,-347.877396,29.037,-1788.204867,-1799.227063,-1809.303602,-1668.781747
gdb_5222,CCCc1cnc[nH]1,6.61558,1.03457,0.95277,3.8224,74.33,-0.2138,0.0348,0.2486,1247.4466,0.155828,-344.033406,-344.025421,-344.024477,-344.06649,29.021,-1745.932096,-1756.919151,-1766.995691,-1626.204634
gdb_5223,CCCc1cnco1,6.74985,1.06199,0.97555,2.1643,70.51,-0.2349,0.0071,0.242,1211.0731,0.143326,-363.905122,-363.897382,-363.896438,-363.938002,27.697,-1677.70367,-1687.955912,-1697.439455,-1564.58576
gdb_5224,CCCc1[nH]ccn1,6.42124,1.06189,0.984,3.3909,74.46,-0.2134,0.0366,0.25,1228.1524,0.155633,-344.035813,-344.02774,-344.026796,-344.069704,29.152,-1747.44251,-1758.374344,-1768.450884,-1628.221448
gdb_5225,CCCc1ncco1,6.61231,1.09154,0.99985,1.4153,70.46,-0.2355,0.0088,0.2443,1194.2203,0.143201,-363.906862,-363.899089,-363.898145,-363.939958,27.799,-1678.795535,-1689.02707,-1698.510613,-1565.813168
gdb_5226,CCNc1ccc[nH]1,6.61146,1.08499,0.99243,1.4988,75.59,-0.185,0.0539,0.2389,1212.3991,0.15568,-344.013649,-344.005538,-344.004594,-344.04695,29.927,-1733.534401,-1744.44239,-1754.518929,-1613.943108
gdb_5227,CCNc1ccco1,6.98484,1.13282,1.00116,1.5185,72.84,-0.1784,0.0403,0.2187,1175.7651,0.142994,-363.886055,-363.878117,-363.877173,-363.919358,28.884,-1665.738956,-1675.866951,-1685.350495,-1552.886482
gdb_5228,CCNc1cnco1,7.32601,1.12478,1.00384,3.1605,68.56,-0.1975,0.0214,0.2189,1154.2529,0.131822,-379.946224,-379.938511,-379.937566,-379.979304,27.478,-1554.891373,-1564.271378,-1573.161298,-1448.276339
gdb_5229,CCNc1ncco1,7.31149,1.14359,1.00648,1.8374,68.06,-0.1988,0.0328,0.2317,1152.3653,0.131794,-379.955412,-379.947694,-379.946749,-379.988214,27.724,-1560.656926,-1570.033793,-1578.923713,-1453.867444
gdb_5230,CCOc1ccc[nH]1,7.09838,1.14263,0.99651,1.4371,71.52,-0.1787,0.0635,0.2422,1171.39,0.142953,-363.893269,-363.885314,-363.88437,-363.925972,29.253,-1670.265806,-1680.383133,-1689.866677,-1557.036827
gdb_5231,CCOc1ccco1,7.18431,1.19359,1.03683,1.1222,68.24,-0.1916,0.0382,0.2298,1123.5305,0.130269,-383.762691,-383.754888,-383.753944,-383.796659,27.806,-1600.597874,-1609.92203,-1618.812578,-1494.900258
gdb_5232,CCOc1cnc[nH]1,7.37226,1.14474,1.00337,3.4119,67.27,-0.1983,0.0462,0.2445,1145.5952,0.131826,-379.95146,-379.943779,-379.942835,-379.984002,27.698,-1558.177011,-1567.577095,-1576.467643,-1451.224377
gdb_5233,CCOc1cnco1,7.43693,1.17005,1.04617,2.923,63.96,-0.2219,0.0119,0.2338,1105.2479,0.119096,-399.821575,-399.814019,-399.813075,-399.854881,26.324,-1488.943943,-1497.533913,-1505.831465,-1389.20829
gdb_5234,CCOc1[nH]ccn1,7.33111,1.18387,1.03241,2.2496,67.24,-0.1992,0.0529,0.252,1125.8902,0.131814,-379.961042,-379.953334,-379.95239,-379.993683,27.808,-1564.189802,-1573.572944,-1582.463491,-1457.299291
gdb_5235,CCOc1ncco1,7.4902,1.20372,1.05068,0.4631,63.39,-0.2204,0.0255,0.2458,1097.806,0.119519,-399.831195,-399.823807,-399.822863,-399.8636,26.234,-1494.980579,-1503.675971,-1511.973523,-1394.679541
gdb_5236,CNCc1ncco1,6.89513,1.14586,1.02838,2.0173,67.22,-0.2276,0.0039,0.2315,1140.7267,0.132041,-379.938469,-379.930857,-379.929913,-379.971262,26.923,-1550.025041,-1559.468424,-1568.358972,-1443.229912
gdb_5237,COCc1ccc[nH]1,6.74338,1.14065,1.0054,1.9351,72.53,-0.1973,0.0423,0.2396,1164.9365,0.143297,-363.886498,-363.878591,-363.877647,-363.919459,28.522,-1666.016942,-1676.16439,-1685.647934,-1552.949861
gdb_5238,COCc1ccco1,6.72033,1.12741,1.03013,1.1076,68.94,-0.2221,0.0117,0.2338,1147.7399,0.130582,-383.753154,-383.745448,-383.744504,-383.786134,27.201,-1594.613321,-1603.998345,-1612.888893,-1488.295726
gdb_5239,COCc1cnc[nH]1,7.20014,1.11474,0.9797,4.6697,67.66,-0.2155,0.0327,0.2482,1162.7383,0.131659,-379.94127,-379.93338,-379.932436,-379.975351,27.314,-1551.782694,-1561.051629,-1569.942177,-1445.795796
gdb_5240,COCc1cnco1,7.41835,1.12837,0.99163,2.9272,63.57,-0.2366,0.0056,0.2422,1137.1744,0.119125,-399.812752,-399.805102,-399.804158,-399.84613,26.027,-1483.407431,-1491.938416,-1500.235967,-1383.716958
gdb_5241,COCc1[nH]ccn1,7.02613,1.18077,1.02682,3.2083,67.41,-0.2139,0.038,0.2519,1123.4214,0.131915,-379.948142,-379.940371,-379.939427,-379.9814,27.245,-1556.094936,-1565.438545,-1574.329092,-1449.591598
gdb_5242,COCc1ncco1,6.9655,1.16475,1.05637,1.334,64.22,-0.2438,-0.0027,0.2411,1106.7688,0.119269,-399.813716,-399.806192,-399.805248,-399.846594,25.979,-1484.012349,-1492.6224,-1500.919952,-1384.008123
gdb_5243,c1cc([nH]c1)CCO,6.4654,1.03784,0.95806,2.1097,71.22,-0.1969,0.0461,0.2431,1203.2317,0.143552,-363.894426,-363.886404,-363.885459,-363.927615,29.21,-1670.991834,-1681.067118,-1690.550034,-1558.067824
gdb_5244,c1cc(oc1)CCO,6.66146,1.0682,0.97649,1.2833,67.33,-0.2155,0.0204,0.2359,1168.0363,0.131044,-383.764511,-383.756765,-383.755821,-383.797441,27.787,-1601.73994,-1611.099865,-1619.990412,-1495.39097
gdb_5245,c1c([nH]cn1)CCO,6.7928,1.03517,0.95894,3.7292,66.79,-0.2176,0.0318,0.2494,1180.1804,0.132347,-379.953631,-379.945841,-379.944897,-379.986652,27.752,-1559.539333,-1568.871019,-1577.761566,-1452.887275
gdb_5246,c1c(ocn1)CCO,6.99272,1.06264,0.97743,2.1594,62.98,-0.2389,0.0037,0.2426,1146.3894,0.119819,-399.824989,-399.817435,-399.816491,-399.857785,26.451,-1491.086258,-1499.677484,-1507.975036,-1391.030576
gdb_5247,c1cnc([nH]1)CCO,6.56802,1.06047,0.98302,2.3247,66.96,-0.2177,0.0313,0.249,1165.3907,0.132451,-379.956679,-379.948927,-379.947983,-379.989978,27.782,-1561.45198,-1570.807512,-1579.698059,-1454.97437
gdb_5248,c1coc(n1)CCO,7.31248,1.08849,0.95869,0.5629,62.66,-0.2386,0.0072,0.2458,1149.0164,0.119495,-399.826979,-399.819326,-399.818382,-399.860594,26.626,-1492.335001,-1500.864104,-1509.161655,-1392.793249
gdb_5249,CCCc1cc[nH]c1,6.34993,1.0126,0.9323,1.7983,78.26,-0.1986,0.0515,0.2502,1288.2265,0.166915,-327.972005,-327.963744,-327.9628,-328.005394,30.605,-1856.006587,-1867.70963,-1878.379166,-1730.093141
gdb_5250,CCCc1c[nH]cn1,6.56941,1.04771,0.9607,3.3263,74.31,-0.2158,0.0366,0.2524,1241.6544,0.15572,-344.034388,-344.026416,-344.025471,-344.067392,29.157,-1746.54831,-1757.543522,-1767.619434,-1626.770647
gdb_5251,CCCc1ccoc1,6.52975,1.01072,0.93105,0.8359,73.82,-0.218,0.0241,0.2421,1270.0968,0.154544,-347.840014,-347.832062,-347.831118,-347.873096,29.069,-1785.451985,-1796.460376,-1806.536915,-1666.083458
gdb_5252,CCCc1cocn1,6.73402,1.04443,0.96049,1.1964,69.87,-0.2386,0.0071,0.2456,1224.0002,0.143294,-363.903602,-363.895877,-363.894933,-363.936431,27.766,-1676.749856,-1687.011511,-1696.495054,-1563.599943
gdb_5253,CCNc1cc[nH]c1,6.9496,1.07941,0.94751,1.3819,75.52,-0.17,0.0577,0.2277,1231.2414,0.155397,-344.012149,-344.003974,-344.00303,-344.044892,30.543,-1732.593137,-1743.460965,-1753.537505,-1612.651694
gdb_5254,CCNc1c[nH]cn1,7.1878,1.10245,0.97137,2.7502,71.65,-0.1782,0.042,0.2202,1193.3056,0.144284,-360.078273,-360.07038,-360.069436,-360.110869,29.019,-1625.482371,-1635.637977,-1645.12152,-1511.826058
gdb_5255,CCNc1ccoc1,7.11309,1.07854,0.94947,1.7774,71.19,-0.1891,0.0318,0.2208,1212.4474,0.143138,-363.881051,-363.873243,-363.872298,-363.913566,28.873,-1662.598901,-1672.808472,-1682.291388,-1549.25195
gdb_5256,CCNc1cocn1,7.37598,1.09931,0.97115,1.7048,67.29,-0.1976,0.0143,0.2119,1176.5301,0.131864,-379.948023,-379.940386,-379.939442,-379.980505,27.601,-1556.020262,-1565.447957,-1574.338505,-1449.029978
gdb_5257,CCOc1cc[nH]c1,7.08343,1.12807,0.98513,2.3019,71.38,-0.1876,0.0527,0.2402,1179.0804,0.14294,-363.889603,-363.881674,-363.88073,-363.922139,29.319,-1667.965358,-1678.099001,-1687.582544,-1554.631585
gdb_5258,CCOc1c[nH]cn1,7.37937,1.16483,1.01881,2.452,67.83,-0.1935,0.034,0.2275,1134.5621,0.131737,-379.955625,-379.947916,-379.946972,-379.988379,27.798,-1560.790586,-1570.1731,-1579.063648,-1453.970983
gdb_5259,CCOc1ccoc1,7.24019,1.12809,0.98813,1.1044,67.1,-0.2076,0.0261,0.2337,1159.766,0.130695,-383.757531,-383.749977,-383.749033,-383.789834,27.603,-1597.359928,-1606.840333,-1615.730881,-1490.617509
gdb_5260,CCOc1cocn1,7.57298,1.15943,1.01827,0.2756,63.63,-0.2146,0.0046,0.2191,1118.0613,0.119255,-399.823255,-399.815775,-399.81483,-399.856007,26.384,-1489.998158,-1498.635819,-1506.932743,-1389.914865
gdb_5261,COCc1cc[nH]c1,6.9211,1.10641,0.96549,0.8289,71.41,-0.1986,0.0535,0.2521,1192.5662,0.142946,-363.883475,-363.875363,-363.874419,-363.91762,28.824,-1664.119983,-1674.138791,-1683.622335,-1551.795872
gdb_5262,COCc1c[nH]cn1,7.15847,1.12975,0.98787,2.3765,67.24,-0.2162,0.0373,0.2534,1155.4195,0.131692,-379.945427,-379.937601,-379.936657,-379.978669,27.42,-1554.391249,-1563.700345,-1572.590892,-1447.877871
gdb_5263,COCc1ccoc1,7.06868,1.1066,0.96846,1.7531,67.1,-0.2184,0.0251,0.2436,1173.3466,0.130541,-383.750924,-383.743148,-383.742204,-383.784081,27.326,-1593.213976,-1602.555075,-1611.445622,-1487.00745
gdb_5264,COCc1cocn1,7.3215,1.12737,0.98909,1.0283,62.94,-0.2392,0.007,0.2463,1138.1036,0.119225,-399.813942,-399.80637,-399.805426,-399.846849,26.059,-1484.154166,-1492.734097,-1501.031648,-1384.168137
gdb_5265,c1c[nH]cc1CCO,6.53185,1.01492,0.93674,2.5457,70.67,-0.2017,0.0484,0.2501,1219.7543,0.143562,-363.892741,-363.884709,-363.883765,-363.925918,29.297,-1669.934481,-1680.00349,-1689.487034,-1557.002941
gdb_5266,c1c(nc[nH]1)CCO,6.68968,1.0446,0.96243,3.7095,66.7,-0.2197,0.0315,0.2512,1177.527,0.132451,-379.955648,-379.947929,-379.946985,-379.988494,27.834,-1560.805018,-1570.181258,-1579.071805,-1454.043147
gdb_5267,c1cocc1CCO,6.72929,1.01243,0.93491,1.4303,66.34,-0.2212,0.0207,0.2419,1202.2561,0.131123,-383.760391,-383.752646,-383.751702,-383.79335,27.787,-1599.154603,-1608.515155,-1617.405703,-1492.823831
gdb_5268,c1c(nco1)CCO,6.87436,1.0405,0.96082,1.2868,62.39,-0.2413,0.0018,0.2431,1160.9667,0.119963,-399.824249,-399.816763,-399.815819,-399.856941,26.475,-1490.621902,-1499.255798,-1507.553349,-1390.500958
gdb_5269,CCCn1cccc1,6.24866,1.07821,0.99745,2.1575,78.1,-0.1991,0.0476,0.2467,1228.8836,0.166881,-327.96747,-327.959323,-327.958379,-328.000865,29.966,-1853.160834,-1864.935413,-1875.604948,-1727.251153
gdb_5270,CCCn1ccnc1,6.58514,1.07411,0.99507,4.1204,73.5,-0.2194,0.0341,0.2535,1208.7157,0.155792,-344.027131,-344.019219,-344.018275,-344.060359,28.518,-1741.994477,-1753.02734,-1763.10388,-1622.357376
gdb_5271,c1ccn(c1)CCO,6.4378,1.08328,1.00293,1.9919,70.52,-0.2021,0.0444,0.2465,1162.0691,0.143449,-363.886813,-363.878886,-363.877942,-363.919929,28.704,-1666.214608,-1676.349505,-1685.833049,-1553.24479
gdb_5272,c1cn(cn1)CCO,6.77574,1.07967,1.0022,3.7699,66.02,-0.2225,0.0307,0.2532,1141,0.132256,-379.946277,-379.93855,-379.937606,-379.979293,27.302,-1554.924631,-1564.295851,-1573.186398,-1448.269437
gdb_5273,CC(=O)c1ccc[nH]1,4.83891,1.59645,1.20942,1.9588,71.89,-0.2235,-0.0359,0.1876,955.0463,0.120054,-362.733999,-362.726638,-362.725694,-362.766112,26.806,-1570.665067,-1579.37803,-1587.675581,-1470.43682
gdb_5274,CC(=O)c1ccco1,4.85879,1.63199,1.23091,3.1333,67.58,-0.2407,-0.0498,0.1909,928.6493,0.107109,-382.595043,-382.58786,-382.586916,-382.626942,25.769,-1495.739865,-1503.675971,-1511.380527,-1402.114895
gdb_5275,CC(=O)c1cnc[nH]1,4.98191,1.59375,1.21659,0.2815,66.43,-0.2452,-0.0482,0.197,932.7586,0.108685,-378.790436,-378.783244,-378.7823,-378.822493,25.5,-1457.475621,-1465.405452,-1473.110008,-1363.589607
gdb_5276,CC(=O)c1cnco1,5.01203,1.62583,1.23697,2.8695,62.38,-0.261,-0.0631,0.1978,907.7086,0.095718,-398.652504,-398.645484,-398.64454,-398.684332,24.542,-1383.192988,-1390.342198,-1397.453758,-1295.900839
gdb_5277,CC(=O)c1[nH]ccn1,4.91198,1.65838,1.24928,2.1726,67.32,-0.24,-0.0497,0.1903,917.6051,0.108528,-378.79148,-378.784294,-378.78335,-378.823574,25.585,-1458.130741,-1466.064337,-1473.768892,-1364.267944
gdb_5278,CC(=O)c1ncco1,4.9869,1.67654,1.26445,2.6247,62.83,-0.2605,-0.066,0.1945,898.278,0.095573,-398.650504,-398.643459,-398.642515,-398.682446,24.619,-1381.93797,-1389.071493,-1396.183052,-1294.717357
gdb_5279,c1cc(oc1)C(=N)N,5.03334,1.64549,1.24124,3.0068,67.47,-0.2216,-0.0255,0.1961,914.2183,0.109256,-378.759692,-378.752728,-378.751784,-378.791345,26.308,-1438.183485,-1446.256388,-1453.960943,-1344.043957
gdb_5280,c1c(ocn1)C(=N)N,5.16448,1.65619,1.25507,3.9111,63.33,-0.2341,-0.0326,0.2015,890.8772,0.097747,-394.817698,-394.810904,-394.80996,-394.848945,25.153,-1325.9786,-1333.269,-1340.380559,-1237.961678
gdb_5281,c1coc(n1)C(=N)N,5.1022,1.71721,1.28704,1.8432,63.48,-0.2382,-0.0343,0.2039,878.1404,0.097803,-394.818392,-394.811673,-394.810729,-394.84946,25.044,-1326.414091,-1333.751554,-1340.863114,-1238.284845
gdb_5282,c1cc([nH]c1)C(=O)N,5.03355,1.58946,1.22451,4.4118,67.41,-0.2203,-0.017,0.2033,924.9129,0.110032,-378.794101,-378.787223,-378.786279,-378.825238,26.182,-1459.775442,-1467.902311,-1475.606866,-1365.312119
gdb_5283,c1cc(oc1)C(=O)N,5.11938,1.64602,1.24555,3.4754,62.77,-0.2366,-0.0286,0.208,895.9511,0.096525,-398.665547,-398.658316,-398.657372,-398.697743,25.68,-1391.377588,-1398.394394,-1405.505953,-1304.316362
gdb_5284,c1c([nH]cn1)C(=O)N,5.19858,1.58439,1.23142,5.3351,62.35,-0.24,-0.0282,0.2118,903.2819,0.098597,-394.85065,-394.843931,-394.842986,-394.881789,24.899,-1346.656277,-1353.99374,-1361.104672,-1258.571583
gdb_5285,c1c(ocn1)C(=O)N,5.28473,1.64009,1.25165,3.9271,58.02,-0.2596,-0.0424,0.2172,875.0307,0.085248,-414.723191,-414.716218,-414.715274,-414.754885,24.407,-1278.945546,-1285.235068,-1291.753632,-1197.946684
gdb_5286,c1cnc([nH]1)C(=O)N,5.13657,1.68446,1.26848,1.2751,62.34,-0.2357,-0.023,0.2127,881.1885,0.098439,-394.864247,-394.857368,-394.856424,-394.895459,25.224,-1355.188517,-1362.425578,-1369.537137,-1267.149631
gdb_5287,c1coc(n1)C(=O)N,5.22852,1.7009,1.2834,2.9105,58.1,-0.2592,-0.0439,0.2153,862.7432,0.085378,-414.722584,-414.715771,-414.714827,-414.754008,24.29,-1278.564648,-1284.954572,-1291.473135,-1197.396359
gdb_5288,CC(=O)c1cc[nH]c1,4.83351,1.54384,1.17867,5.1452,69.62,-0.2246,-0.0209,0.2037,971.3418,0.119905,-362.726609,-362.719213,-362.718269,-362.758588,27.15,-1566.027776,-1574.718775,-1583.016327,-1465.715442
gdb_5289,CC(=O)c1c[nH]cn1,4.92277,1.60401,1.21882,4.6217,65.41,-0.236,-0.0287,0.2072,932.5311,0.108476,-378.787294,-378.78012,-378.779176,-378.819149,25.771,-1455.503988,-1463.445114,-1471.14967,-1361.491217
gdb_5290,CC(=O)c1ccoc1,4.91172,1.54114,1.18169,2.4981,64.69,-0.2435,-0.0404,0.2031,954.1791,0.107207,-382.59123,-382.584027,-382.583083,-382.623209,25.84,-1493.347173,-1501.270729,-1508.975285,-1399.772404
gdb_5291,CC(=O)c1cocn1,5.0064,1.59679,1.21969,2.347,60.55,-0.2522,-0.0488,0.2034,917.1143,0.095721,-398.652265,-398.645264,-398.64432,-398.68406,24.613,-1383.043014,-1390.204146,-1397.315706,-1295.730156
gdb_5292,c1c(nco1)C(=N)N,5.14325,1.63315,1.24084,1.8054,61.61,-0.2286,-0.0173,0.2113,897.3018,0.097902,-394.82056,-394.813821,-394.812877,-394.851659,25.104,-1327.774531,-1335.099444,-1342.211003,-1239.664737
gdb_5293,c1c[nH]cc1C(=O)N,5.07869,1.54679,1.19461,5.2453,65.36,-0.221,-0.0004,0.2206,939.0039,0.109831,-378.794343,-378.787331,-378.786386,-378.825747,26.576,-1459.927299,-1467.970082,-1475.67401,-1365.631521
gdb_5294,c1c(nc[nH]1)C(=O)N,5.16926,1.62643,1.23717,4.2402,61.13,-0.2369,-0.0012,0.2357,896.2905,0.098289,-394.860525,-394.853547,-394.852603,-394.891941,25.442,-1352.852928,-1360.027866,-1367.139426,-1264.942055
gdb_5295,c1cocc1C(=O)N,5.16785,1.54323,1.19813,3.0276,60.58,-0.2399,-0.0209,0.219,921.7988,0.097114,-398.659452,-398.652618,-398.651674,-398.690883,25.297,-1387.552921,-1394.818848,-1401.930407,-1300.01165
gdb_5296,c1c(nco1)C(=O)N,5.25966,1.61943,1.2382,2.7114,56.61,-0.2529,-0.0254,0.2274,880.8911,0.085618,-414.725688,-414.718937,-414.717992,-414.756946,24.212,-1280.512436,-1286.941265,-1293.459201,-1199.23998
gdb_5297,CC(=O)n1cccc1,4.82139,1.6812,1.2563,2.4727,69.44,-0.2232,-0.031,0.1923,924.7204,0.119911,-362.730084,-362.722988,-362.722044,-362.761523,26.48,-1568.208369,-1577.087622,-1585.385173,-1467.557181
gdb_5298,CC(=O)n1ccnc1,4.95035,1.68334,1.2661,1.9881,64.33,-0.2439,-0.0463,0.1976,901.8621,0.108485,-378.786426,-378.779468,-378.778524,-378.817872,25.229,-1454.95931,-1463.035978,-1470.740534,-1360.689888
gdb_5299,c1ccn(c1)C(=O)N,5.06421,1.68832,1.27576,3.1167,65.31,-0.2205,-0.0104,0.21,892.5699,0.109605,-378.794537,-378.787736,-378.786792,-378.825627,25.952,-1460.049036,-1468.224223,-1475.928778,-1365.55622
gdb_5300,c1cn(cn1)C(=O)N,5.21758,1.68781,1.28522,3.0418,60.33,-0.2402,-0.0247,0.2155,870.2733,0.098142,-394.851246,-394.844563,-394.843618,-394.882385,24.752,-1347.030272,-1354.390325,-1361.501257,-1258.945579
gdb_5301,CC(C)c1ccc[nH]1,4.25655,1.46925,1.20926,1.8453,77.98,-0.1937,0.0489,0.2426,1050.0784,0.16663,-327.973794,-327.965596,-327.964652,-328.006682,31.092,-1857.129201,-1868.871777,-1879.541312,-1730.901373
gdb_5302,CC(C)c1ccco1,4.30456,1.40074,1.37292,0.4422,74.22,-0.2121,0.0243,0.2365,1006.7038,0.154104,-347.844925,-347.836957,-347.836013,-347.877504,29.701,-1788.533682,-1799.532032,-1809.608572,-1668.849518
gdb_5303,CC(C)c1cnc[nH]1,4.35772,1.48754,1.20994,3.7673,73.43,-0.2144,0.0348,0.2491,1025.3952,0.155468,-344.033316,-344.025359,-344.024415,-344.065932,29.628,-1745.87562,-1756.880245,-1766.956785,-1625.854484
gdb_5304,CC(C)c1cnco1,4.42948,1.39518,1.38046,2.1004,69.81,-0.2352,0.0077,0.2429,985.0918,0.142912,-363.90563,-363.897853,-363.896909,-363.938086,28.361,-1678.022444,-1688.251469,-1697.735012,-1564.638471
gdb_5305,CC(C)c1[nH]ccn1,4.32967,1.39381,1.36936,3.3226,73.63,-0.214,0.0375,0.2515,1006.5624,0.155191,-344.036044,-344.02795,-344.027006,-344.069566,29.827,-1747.587465,-1758.506121,-1768.582661,-1628.134851
gdb_5306,CC(C)c1ncco1,4.37113,1.57949,1.27029,1.2727,69.67,-0.2359,0.0089,0.2447,981.9546,0.142711,-363.907633,-363.899821,-363.898877,-363.940497,28.479,-1679.279345,-1689.486406,-1698.96995,-1566.151395
gdb_5307,CC(O)C1=CC=CN1,4.41354,1.5396,1.18905,0.7508,70.9,-0.2006,0.038,0.2386,1001.3511,0.143467,-363.901528,-363.893756,-363.892812,-363.933737,29.544,-1675.448402,-1685.680564,-1695.164108,-1561.909434
gdb_5308,CC(O)C1=CC=CO1,4.48905,1.4155,1.37294,1.4923,66.82,-0.2224,0.0129,0.2353,961.6343,0.130589,-383.768433,-383.760721,-383.759777,-383.800821,28.457,-1604.201031,-1613.58229,-1622.472838,-1497.51195
gdb_5309,CC(O)C1=CN=CN1,4.52991,1.53811,1.19804,2.4292,66.28,-0.2218,0.0251,0.2468,977.7573,0.132226,-379.960349,-379.952773,-379.951829,-379.992484,28.139,-1563.754938,-1573.220911,-1582.111459,-1456.546908
gdb_5310,CC(O)C1=CN=CO1,4.62674,1.40818,1.37762,1.8274,62.48,-0.2455,-0.0031,0.2424,941.1805,0.119345,-399.828219,-399.820703,-399.819759,-399.860484,27.124,-1493.113112,-1501.728183,-1510.025735,-1392.724223
gdb_5311,CC(O)C1=NC=CN1,4.52071,1.58231,1.25229,4.1303,66.45,-0.2269,0.0244,0.2514,956.8037,0.131898,-379.963234,-379.955616,-379.954672,-379.995676,28.24,-1565.565302,-1575.004919,-1583.895467,-1458.549917
gdb_5312,CC(O)C1=NC=CO1,4.56855,1.61574,1.27536,2.6073,62.53,-0.2476,-0.0032,0.2444,931.2273,0.119081,-399.832118,-399.824544,-399.823599,-399.864612,27.22,-1495.55977,-1504.138445,-1512.435369,-1395.31458
gdb_5313,CN(C)c1ccc[nH]1,4.53951,1.53477,1.26042,1.7418,75.53,-0.1757,0.0543,0.23,999.6836,0.154991,-344.005118,-343.997022,-343.996078,-344.03772,30.278,-1728.181121,-1739.098523,-1749.175062,-1608.1512
gdb_5314,CN(C)c1ccco1,4.57762,1.63878,1.24816,1.2822,72.61,-0.177,0.0382,0.2152,972.6128,0.142581,-363.87875,-363.870863,-363.869919,-363.91105,29.024,-1661.155002,-1671.315001,-1680.798544,-1547.673137
gdb_5315,CN(C)c1cnco1,4.70144,1.63867,1.25617,3.0273,68.3,-0.194,0.0207,0.2147,949.8519,0.131337,-379.939075,-379.931369,-379.930424,-379.971298,27.692,-1550.405312,-1559.789709,-1568.679629,-1443.252502
gdb_5316,CN(C)c1ncco1,4.65096,1.70734,1.27423,1.8192,68.34,-0.193,0.0327,0.2257,939.9648,0.131296,-379.947201,-379.939322,-379.938378,-379.979686,27.883,-1555.50445,-1564.780288,-1573.670835,-1448.516048
gdb_5317,CC(C)c1cc[nH]c1,4.26348,1.44189,1.18678,1.7379,77.47,-0.1992,0.0515,0.2507,1061.0868,0.166638,-327.971751,-327.963568,-327.962624,-328.004584,31.163,-1855.8472,-1867.599188,-1878.268724,-1729.584859
gdb_5318,CC(C)c1c[nH]cn1,4.3323,1.5128,1.21468,3.261,73.47,-0.2165,0.0366,0.2532,1021.574,0.155329,-344.034746,-344.026805,-344.025861,-344.067254,29.776,-1746.772958,-1757.787623,-1767.864163,-1626.684051
gdb_5319,CC(C)c1ccoc1,4.31996,1.45344,1.18396,0.8601,73.02,-0.2185,0.0244,0.2429,1042.5946,0.154232,-347.839941,-347.832055,-347.831111,-347.872444,29.645,-1785.406177,-1796.455983,-1806.532523,-1665.674322
gdb_5320,CC(C)c1cocn1,4.39183,1.5115,1.217,1.1935,69.03,-0.2391,0.0074,0.2465,1004.4381,0.142876,-363.904058,-363.896356,-363.895412,-363.936357,28.396,-1677.036,-1687.312088,-1696.795631,-1563.553508
gdb_5321,CC(O)C1=CNC=C1,4.42107,1.4965,1.16321,2.5887,70.27,-0.2046,0.0443,0.2489,1014.9989,0.143287,-363.897813,-363.889967,-363.889022,-363.930156,29.816,-1673.117207,-1683.302933,-1692.785849,-1559.662324
